date,product,sku,quantity,category,cost_price,selling_price
2024-05-19,Pandesal 10pcs,BKY-PDS-10,13,Bakery,45.00,60.00
2024-05-19,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2024-05-19,CDO Hotdog 1kg,FRS-HTD-1K,9,Fresh,180.00,230.00
2024-05-20,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,5,Pantry,60.00,75.00
2024-05-20,Lucky Me Pancit Canton,PNT-LMC-55G,13,Pantry,10.00,14.00
2024-05-20,Argentina Corned Beef 175g,CAN-ACB-175,4,Canned Goods,45.00,55.00
2024-05-20,Century Tuna Flakes in Oil,CAN-CTF-155,1,Canned Goods,38.00,48.00
2024-05-20,Nescafé 3-in-1 Original,BEV-N3N-01,11,Beverages,5.00,7.00
2024-05-20,San Miguel Pale Pilsen 330ml,BEV-SMB-330,8,Beverages,50.00,65.00
2024-05-20,Coca-Cola 1.5L,BEV-CCR-15L,6,Beverages,55.00,70.00
2024-05-20,Milo Powdered Drink 33g Sachet,BEV-MIL-33,4,Beverages,6.00,9.00
2024-05-20,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,16,Beverages,6.00,9.00
2024-05-20,Sky Flakes Crackers,SNK-SKF-01,6,Snacks,8.00,12.00
2024-05-20,Chippy Barbecue 110g,SNK-CHP-110,5,Snacks,12.00,18.00
2024-05-20,Surf Detergent Powder 65g,HSH-SRF-65,9,Household,6.00,9.00
2024-05-20,Safeguard Soap 90g,BDY-SFG-90,6,Body Care,22.00,30.00
2024-05-20,Colgate Toothpaste 150g,BDY-COL-150,5,Body Care,55.00,72.00
2024-05-20,Palmolive Shampoo Sachet,BDY-PLM-01,5,Body Care,5.00,8.00
2024-05-20,Datu Puti Soy Sauce 385ml,CON-DTP-385,4,Condiments,18.00,25.00
2024-05-20,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2024-05-20,Pandesal 10pcs,BKY-PDS-10,10,Bakery,45.00,60.00
2024-05-20,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2024-05-20,CDO Hotdog 1kg,FRS-HTD-1K,1,Fresh,180.00,230.00
2024-05-21,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,5,Pantry,60.00,75.00
2024-05-21,Lucky Me Pancit Canton,PNT-LMC-55G,10,Pantry,10.00,14.00
2024-05-21,Argentina Corned Beef 175g,CAN-ACB-175,4,Canned Goods,45.00,55.00
2024-05-21,Century Tuna Flakes in Oil,CAN-CTF-155,2,Canned Goods,38.00,48.00
2024-05-21,Nescafé 3-in-1 Original,BEV-N3N-01,6,Beverages,5.00,7.00
2024-05-21,San Miguel Pale Pilsen 330ml,BEV-SMB-330,4,Beverages,50.00,65.00
2024-05-21,Coca-Cola 1.5L,BEV-CCR-15L,4,Beverages,55.00,70.00
2024-05-21,Milo Powdered Drink 33g Sachet,BEV-MIL-33,5,Beverages,6.00,9.00
2024-05-21,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,11,Beverages,6.00,9.00
2024-05-21,Sky Flakes Crackers,SNK-SKF-01,7,Snacks,8.00,12.00
2024-05-21,Chippy Barbecue 110g,SNK-CHP-110,2,Snacks,12.00,18.00
2024-05-21,Surf Detergent Powder 65g,HSH-SRF-65,4,Household,6.00,9.00
2024-05-21,Safeguard Soap 90g,BDY-SFG-90,3,Body Care,22.00,30.00
2024-05-21,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2024-05-21,Palmolive Shampoo Sachet,BDY-PLM-01,11,Body Care,5.00,8.00
2024-05-21,Datu Puti Soy Sauce 385ml,CON-DTP-385,6,Condiments,18.00,25.00
2024-05-21,Bear Brand Powdered Milk 320g,DRY-BBM-320,3,Dairy,70.00,90.00
2024-05-21,Pandesal 10pcs,BKY-PDS-10,10,Bakery,45.00,60.00
2024-05-21,Fresh Eggs Tray 30s,FRS-EGG-30,1,Fresh,210.00,260.00
2024-05-21,CDO Hotdog 1kg,FRS-HTD-1K,4,Fresh,180.00,230.00
2024-05-22,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,2,Pantry,60.00,75.00
2024-05-22,Lucky Me Pancit Canton,PNT-LMC-55G,11,Pantry,10.00,14.00
2024-05-22,Argentina Corned Beef 175g,CAN-ACB-175,4,Canned Goods,45.00,55.00
2024-05-22,Century Tuna Flakes in Oil,CAN-CTF-155,5,Canned Goods,38.00,48.00
2024-05-22,Nescafé 3-in-1 Original,BEV-N3N-01,11,Beverages,5.00,7.00
2024-05-22,San Miguel Pale Pilsen 330ml,BEV-SMB-330,3,Beverages,50.00,65.00
2024-05-22,Coca-Cola 1.5L,BEV-CCR-15L,1,Beverages,55.00,70.00
2024-05-22,Milo Powdered Drink 33g Sachet,BEV-MIL-33,6,Beverages,6.00,9.00
2024-05-22,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,12,Beverages,6.00,9.00
2024-05-22,Sky Flakes Crackers,SNK-SKF-01,4,Snacks,8.00,12.00
2024-05-22,Chippy Barbecue 110g,SNK-CHP-110,4,Snacks,12.00,18.00
2024-05-22,Surf Detergent Powder 65g,HSH-SRF-65,7,Household,6.00,9.00
2024-05-22,Safeguard Soap 90g,BDY-SFG-90,4,Body Care,22.00,30.00
2024-05-22,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2024-05-22,Palmolive Shampoo Sachet,BDY-PLM-01,10,Body Care,5.00,8.00
2024-05-22,Datu Puti Soy Sauce 385ml,CON-DTP-385,4,Condiments,18.00,25.00
2024-05-22,Bear Brand Powdered Milk 320g,DRY-BBM-320,3,Dairy,70.00,90.00
2024-05-22,Pandesal 10pcs,BKY-PDS-10,13,Bakery,45.00,60.00
2024-05-22,Fresh Eggs Tray 30s,FRS-EGG-30,6,Fresh,210.00,260.00
2024-05-22,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2024-05-23,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,1,Pantry,60.00,75.00
2024-05-23,Lucky Me Pancit Canton,PNT-LMC-55G,8,Pantry,10.00,14.00
2024-05-23,Argentina Corned Beef 175g,CAN-ACB-175,5,Canned Goods,45.00,55.00
2024-05-23,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2024-05-23,Nescafé 3-in-1 Original,BEV-N3N-01,12,Beverages,5.00,7.00
2024-05-23,San Miguel Pale Pilsen 330ml,BEV-SMB-330,8,Beverages,50.00,65.00
2024-05-23,Coca-Cola 1.5L,BEV-CCR-15L,5,Beverages,55.00,70.00
2024-05-23,Milo Powdered Drink 33g Sachet,BEV-MIL-33,9,Beverages,6.00,9.00
2024-05-23,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,8,Beverages,6.00,9.00
2024-05-23,Sky Flakes Crackers,SNK-SKF-01,6,Snacks,8.00,12.00
2024-05-23,Chippy Barbecue 110g,SNK-CHP-110,9,Snacks,12.00,18.00
2024-05-23,Surf Detergent Powder 65g,HSH-SRF-65,5,Household,6.00,9.00
2024-05-23,Safeguard Soap 90g,BDY-SFG-90,3,Body Care,22.00,30.00
2024-05-23,Colgate Toothpaste 150g,BDY-COL-150,6,Body Care,55.00,72.00
2024-05-23,Palmolive Shampoo Sachet,BDY-PLM-01,7,Body Care,5.00,8.00
2024-05-23,Datu Puti Soy Sauce 385ml,CON-DTP-385,4,Condiments,18.00,25.00
2024-05-23,Bear Brand Powdered Milk 320g,DRY-BBM-320,3,Dairy,70.00,90.00
2024-05-23,Pandesal 10pcs,BKY-PDS-10,3,Bakery,45.00,60.00
2024-05-23,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2024-05-23,CDO Hotdog 1kg,FRS-HTD-1K,4,Fresh,180.00,230.00
2024-05-24,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,4,Pantry,60.00,75.00
2024-05-24,Lucky Me Pancit Canton,PNT-LMC-55G,15,Pantry,10.00,14.00
2024-05-24,Argentina Corned Beef 175g,CAN-ACB-175,4,Canned Goods,45.00,55.00
2024-05-24,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2024-05-24,Nescafé 3-in-1 Original,BEV-N3N-01,7,Beverages,5.00,7.00
2024-05-24,San Miguel Pale Pilsen 330ml,BEV-SMB-330,8,Beverages,50.00,65.00
2024-05-24,Coca-Cola 1.5L,BEV-CCR-15L,8,Beverages,55.00,70.00
2024-05-24,Milo Powdered Drink 33g Sachet,BEV-MIL-33,11,Beverages,6.00,9.00
2024-05-24,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,12,Beverages,6.00,9.00
2024-05-24,Sky Flakes Crackers,SNK-SKF-01,4,Snacks,8.00,12.00
2024-05-24,Chippy Barbecue 110g,SNK-CHP-110,8,Snacks,12.00,18.00
2024-05-24,Surf Detergent Powder 65g,HSH-SRF-65,9,Household,6.00,9.00
2024-05-24,Safeguard Soap 90g,BDY-SFG-90,4,Body Care,22.00,30.00
2024-05-24,Colgate Toothpaste 150g,BDY-COL-150,4,Body Care,55.00,72.00
2024-05-24,Palmolive Shampoo Sachet,BDY-PLM-01,5,Body Care,5.00,8.00
2024-05-24,Datu Puti Soy Sauce 385ml,CON-DTP-385,10,Condiments,18.00,25.00
2024-05-24,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2024-05-24,Pandesal 10pcs,BKY-PDS-10,14,Bakery,45.00,60.00
2024-05-24,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2024-05-24,CDO Hotdog 1kg,FRS-HTD-1K,4,Fresh,180.00,230.00
2024-05-25,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,7,Pantry,60.00,75.00
2024-05-25,Lucky Me Pancit Canton,PNT-LMC-55G,27,Pantry,10.00,14.00
2024-05-25,Argentina Corned Beef 175g,CAN-ACB-175,1,Canned Goods,45.00,55.00
2024-05-25,Century Tuna Flakes in Oil,CAN-CTF-155,5,Canned Goods,38.00,48.00
2024-05-25,Nescafé 3-in-1 Original,BEV-N3N-01,9,Beverages,5.00,7.00
2024-05-25,San Miguel Pale Pilsen 330ml,BEV-SMB-330,10,Beverages,50.00,65.00
2024-05-25,Coca-Cola 1.5L,BEV-CCR-15L,7,Beverages,55.00,70.00
2024-05-25,Milo Powdered Drink 33g Sachet,BEV-MIL-33,15,Beverages,6.00,9.00
2024-05-25,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,15,Beverages,6.00,9.00
2024-05-25,Sky Flakes Crackers,SNK-SKF-01,14,Snacks,8.00,12.00
2024-05-25,Surf Detergent Powder 65g,HSH-SRF-65,3,Household,6.00,9.00
2024-05-25,Safeguard Soap 90g,BDY-SFG-90,1,Body Care,22.00,30.00
2024-05-25,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2024-05-25,Palmolive Shampoo Sachet,BDY-PLM-01,10,Body Care,5.00,8.00
2024-05-25,Datu Puti Soy Sauce 385ml,CON-DTP-385,8,Condiments,18.00,25.00
2024-05-25,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2024-05-25,Pandesal 10pcs,BKY-PDS-10,19,Bakery,45.00,60.00
2024-05-25,Fresh Eggs Tray 30s,FRS-EGG-30,5,Fresh,210.00,260.00
2024-05-25,CDO Hotdog 1kg,FRS-HTD-1K,4,Fresh,180.00,230.00
2024-05-26,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,3,Pantry,60.00,75.00
2024-05-26,Lucky Me Pancit Canton,PNT-LMC-55G,16,Pantry,10.00,14.00
2024-05-26,Argentina Corned Beef 175g,CAN-ACB-175,7,Canned Goods,45.00,55.00
2024-05-26,Century Tuna Flakes in Oil,CAN-CTF-155,4,Canned Goods,38.00,48.00
2024-05-26,Nescafé 3-in-1 Original,BEV-N3N-01,6,Beverages,5.00,7.00
2024-05-26,San Miguel Pale Pilsen 330ml,BEV-SMB-330,4,Beverages,50.00,65.00
2024-05-26,Coca-Cola 1.5L,BEV-CCR-15L,5,Beverages,55.00,70.00
2024-05-26,Milo Powdered Drink 33g Sachet,BEV-MIL-33,5,Beverages,6.00,9.00
2024-05-26,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,12,Beverages,6.00,9.00
2024-05-26,Sky Flakes Crackers,SNK-SKF-01,6,Snacks,8.00,12.00
2024-05-26,Chippy Barbecue 110g,SNK-CHP-110,11,Snacks,12.00,18.00
2024-05-26,Surf Detergent Powder 65g,HSH-SRF-65,7,Household,6.00,9.00
2024-05-26,Safeguard Soap 90g,BDY-SFG-90,4,Body Care,22.00,30.00
2024-05-26,Colgate Toothpaste 150g,BDY-COL-150,8,Body Care,55.00,72.00
2024-05-26,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2024-05-26,Datu Puti Soy Sauce 385ml,CON-DTP-385,7,Condiments,18.00,25.00
2024-05-26,Bear Brand Powdered Milk 320g,DRY-BBM-320,3,Dairy,70.00,90.00
2024-05-26,Pandesal 10pcs,BKY-PDS-10,8,Bakery,45.00,60.00
2024-05-26,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2024-05-26,CDO Hotdog 1kg,FRS-HTD-1K,6,Fresh,180.00,230.00
2024-05-27,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,2,Pantry,60.00,75.00
2024-05-27,Lucky Me Pancit Canton,PNT-LMC-55G,15,Pantry,10.00,14.00
2024-05-27,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2024-05-27,Century Tuna Flakes in Oil,CAN-CTF-155,2,Canned Goods,38.00,48.00
2024-05-27,Nescafé 3-in-1 Original,BEV-N3N-01,9,Beverages,5.00,7.00
2024-05-27,San Miguel Pale Pilsen 330ml,BEV-SMB-330,7,Beverages,50.00,65.00
2024-05-27,Coca-Cola 1.5L,BEV-CCR-15L,6,Beverages,55.00,70.00
2024-05-27,Milo Powdered Drink 33g Sachet,BEV-MIL-33,5,Beverages,6.00,9.00
2024-05-27,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,5,Beverages,6.00,9.00
2024-05-27,Sky Flakes Crackers,SNK-SKF-01,13,Snacks,8.00,12.00
2024-05-27,Chippy Barbecue 110g,SNK-CHP-110,9,Snacks,12.00,18.00
2024-05-27,Surf Detergent Powder 65g,HSH-SRF-65,4,Household,6.00,9.00
2024-05-27,Safeguard Soap 90g,BDY-SFG-90,7,Body Care,22.00,30.00
2024-05-27,Colgate Toothpaste 150g,BDY-COL-150,5,Body Care,55.00,72.00
2024-05-27,Palmolive Shampoo Sachet,BDY-PLM-01,7,Body Care,5.00,8.00
2024-05-27,Datu Puti Soy Sauce 385ml,CON-DTP-385,2,Condiments,18.00,25.00
2024-05-27,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2024-05-27,Pandesal 10pcs,BKY-PDS-10,11,Bakery,45.00,60.00
2024-05-27,Fresh Eggs Tray 30s,FRS-EGG-30,2,Fresh,210.00,260.00
2024-05-27,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2024-05-28,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,5,Pantry,60.00,75.00
2024-05-28,Lucky Me Pancit Canton,PNT-LMC-55G,14,Pantry,10.00,14.00
2024-05-28,Argentina Corned Beef 175g,CAN-ACB-175,6,Canned Goods,45.00,55.00
2024-05-28,Century Tuna Flakes in Oil,CAN-CTF-155,2,Canned Goods,38.00,48.00
2024-05-28,Nescafé 3-in-1 Original,BEV-N3N-01,7,Beverages,5.00,7.00
2024-05-28,San Miguel Pale Pilsen 330ml,BEV-SMB-330,3,Beverages,50.00,65.00
2024-05-28,Coca-Cola 1.5L,BEV-CCR-15L,4,Beverages,55.00,70.00
2024-05-28,Milo Powdered Drink 33g Sachet,BEV-MIL-33,9,Beverages,6.00,9.00
2024-05-28,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,6,Beverages,6.00,9.00
2024-05-28,Sky Flakes Crackers,SNK-SKF-01,7,Snacks,8.00,12.00
2024-05-28,Chippy Barbecue 110g,SNK-CHP-110,1,Snacks,12.00,18.00
2024-05-28,Surf Detergent Powder 65g,HSH-SRF-65,2,Household,6.00,9.00
2024-05-28,Safeguard Soap 90g,BDY-SFG-90,4,Body Care,22.00,30.00
2024-05-28,Colgate Toothpaste 150g,BDY-COL-150,5,Body Care,55.00,72.00
2024-05-28,Palmolive Shampoo Sachet,BDY-PLM-01,9,Body Care,5.00,8.00
2024-05-28,Datu Puti Soy Sauce 385ml,CON-DTP-385,7,Condiments,18.00,25.00
2024-05-28,Bear Brand Powdered Milk 320g,DRY-BBM-320,4,Dairy,70.00,90.00
2024-05-28,Pandesal 10pcs,BKY-PDS-10,8,Bakery,45.00,60.00
2024-05-28,Fresh Eggs Tray 30s,FRS-EGG-30,6,Fresh,210.00,260.00
2024-05-28,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2024-05-29,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,5,Pantry,60.00,75.00
2024-05-29,Lucky Me Pancit Canton,PNT-LMC-55G,28,Pantry,10.00,14.00
2024-05-29,Argentina Corned Beef 175g,CAN-ACB-175,8,Canned Goods,45.00,55.00
2024-05-29,Century Tuna Flakes in Oil,CAN-CTF-155,9,Canned Goods,38.00,48.00
2024-05-29,Nescafé 3-in-1 Original,BEV-N3N-01,10,Beverages,5.00,7.00
2024-05-29,San Miguel Pale Pilsen 330ml,BEV-SMB-330,6,Beverages,50.00,65.00
2024-05-29,Coca-Cola 1.5L,BEV-CCR-15L,8,Beverages,55.00,70.00
2024-05-29,Milo Powdered Drink 33g Sachet,BEV-MIL-33,9,Beverages,6.00,9.00
2024-05-29,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,9,Beverages,6.00,9.00
2024-05-29,Sky Flakes Crackers,SNK-SKF-01,8,Snacks,8.00,12.00
2024-05-29,Chippy Barbecue 110g,SNK-CHP-110,,Snacks,12.00,18.00
2024-05-29,Surf Detergent Powder 65g,HSH-SRF-65,10,Household,6.00,9.00
2024-05-29,Safeguard Soap 90g,BDY-SFG-90,5,Body Care,22.00,30.00
2024-05-29,Colgate Toothpaste 150g,BDY-COL-150,3,Body Care,55.00,72.00
2024-05-29,Palmolive Shampoo Sachet,BDY-PLM-01,6,Body Care,5.00,8.00
2024-05-29,Datu Puti Soy Sauce 385ml,CON-DTP-385,8,Condiments,18.00,25.00
2024-05-29,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2024-05-29,Pandesal 10pcs,BKY-PDS-10,9,Bakery,45.00,60.00
2024-05-29,Fresh Eggs Tray 30s,FRS-EGG-30,3,Fresh,210.00,260.00
2024-05-29,CDO Hotdog 1kg,FRS-HTD-1K,6,Fresh,180.00,230.00
2024-05-30,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,6,Pantry,60.00,75.00
2024-05-30,Lucky Me Pancit Canton,PNT-LMC-55G,24,Pantry,10.00,14.00
2024-05-30,Argentina Corned Beef 175g,CAN-ACB-175,5,Canned Goods,45.00,55.00
2024-05-30,Century Tuna Flakes in Oil,CAN-CTF-155,3,Canned Goods,38.00,48.00
2024-05-30,Nescafé 3-in-1 Original,BEV-N3N-01,7,Beverages,5.00,7.00
2024-05-30,San Miguel Pale Pilsen 330ml,BEV-SMB-330,12,Beverages,50.00,65.00
2024-05-30,Coca-Cola 1.5L,BEV-CCR-15L,9,Beverages,55.00,70.00
2024-05-30,Milo Powdered Drink 33g Sachet,BEV-MIL-33,10,Beverages,6.00,9.00
2024-05-30,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,8,Beverages,6.00,9.00
2024-05-30,Sky Flakes Crackers,SNK-SKF-01,7,Snacks,8.00,12.00
2024-05-30,Chippy Barbecue 110g,SNK-CHP-110,10,Snacks,12.00,18.00
2024-05-30,Surf Detergent Powder 65g,HSH-SRF-65,10,Household,6.00,9.00
2024-05-30,Safeguard Soap 90g,BDY-SFG-90,13,Body Care,22.00,30.00
2024-05-30,Colgate Toothpaste 150g,BDY-COL-150,2,Body Care,55.00,72.00
2024-05-30,Palmolive Shampoo Sachet,BDY-PLM-01,5,Body Care,5.00,8.00
2024-05-30,Datu Puti Soy Sauce 385ml,CON-DTP-385,3,Condiments,18.00,25.00
2024-05-30,Bear Brand Powdered Milk 320g,DRY-BBM-320,11,Dairy,70.00,90.00
2024-05-30,Pandesal 10pcs,BKY-PDS-10,11,Bakery,45.00,60.00
2024-05-30,Fresh Eggs Tray 30s,FRS-EGG-30,5,Fresh,210.00,260.00
2024-05-30,CDO Hotdog 1kg,FRS-HTD-1K,2,Fresh,180.00,230.00
2024-05-31,Lucky Me Pancit Canton,PNT-LMC-55G,18,Pantry,10.00,14.00
2024-05-31,Argentina Corned Beef 175g,CAN-ACB-175,3,Canned Goods,45.00,55.00
2024-05-31,Century Tuna Flakes in Oil,CAN-CTF-155,12,Canned Goods,38.00,48.00
2024-05-31,Nescafé 3-in-1 Original,BEV-N3N-01,12,Beverages,5.00,7.00
2024-05-31,San Miguel Pale Pilsen 330ml,BEV-SMB-330,20,Beverages,50.00,65.00
2024-05-31,Coca-Cola 1.5L,BEV-CCR-15L,15,Beverages,55.00,70.00
2024-05-31,Milo Powdered Drink 33g Sachet,BEV-MIL-33,15,Beverages,6.00,9.00
2024-05-31,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,12,Beverages,6.00,9.00
2024-05-31,Sky Flakes Crackers,SNK-SKF-01,13,Snacks,8.00,12.00
2024-05-31,Chippy Barbecue 110g,SNK-CHP-110,6,Snacks,12.00,18.00
2024-05-31,Surf Detergent Powder 65g,HSH-SRF-65,8,Household,6.00,9.00
2024-05-31,Safeguard Soap 90g,BDY-SFG-90,7,Body Care,22.00,30.00
2024-05-31,Colgate Toothpaste 150g,BDY-COL-150,7,Body Care,55.00,72.00
2024-05-31,Palmolive Shampoo Sachet,BDY-PLM-01,10,Body Care,5.00,8.00
2024-05-31,Datu Puti Soy Sauce 385ml,CON-DTP-385,5,Condiments,18.00,25.00
2024-05-31,Bear Brand Powdered Milk 320g,DRY-BBM-320,10,Dairy,70.00,90.00
2024-05-31,Pandesal 10pcs,BKY-PDS-10,12,Bakery,45.00,60.00
2024-05-31,Fresh Eggs Tray 30s,FRS-EGG-30,10,Fresh,210.00,260.00
2024-05-31,CDO Hotdog 1kg,FRS-HTD-1K,6,Fresh,180.00,230.00
2024-06-01,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,5,Pantry,60.00,75.00
2024-06-01,Lucky Me Pancit Canton,PNT-LMC-55G,20,Pantry,10.00,14.00
2024-06-01,Argentina Corned Beef 175g,CAN-ACB-175,7,Canned Goods,45.00,55.00
2024-06-01,Century Tuna Flakes in Oil,CAN-CTF-155,6,Canned Goods,38.00,48.00
2024-06-01,Nescafé 3-in-1 Original,BEV-N3N-01,12,Beverages,5.00,7.00
2024-06-01,San Miguel Pale Pilsen 330ml,BEV-SMB-330,9,Beverages,50.00,65.00
2024-06-01,Coca-Cola 1.5L,BEV-CCR-15L,13,Beverages,55.00,70.00
2024-06-01,Milo Powdered Drink 33g Sachet,BEV-MIL-33,4,Beverages,6.00,9.00
2024-06-01,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,15,Beverages,6.00,9.00
2024-06-01,Sky Flakes Crackers,SNK-SKF-01,4,Snacks,8.00,12.00
2024-06-01,Chippy Barbecue 110g,SNK-CHP-110,12,Snacks,12.00,18.00
2024-06-01,Surf Detergent Powder 65g,HSH-SRF-65,3,Household,6.00,9.00
2024-06-01,Safeguard Soap 90g,BDY-SFG-90,10,Body Care,22.00,30.00
2024-06-01,Colgate Toothpaste 150g,BDY-COL-150,1,Body Care,55.00,72.00
2024-06-01,Palmolive Shampoo Sachet,BDY-PLM-01,4,Body Care,5.00,8.00
2024-06-01,Datu Puti Soy Sauce 385ml,CON-DTP-385,2,Condiments,18.00,25.00
2024-06-01,Bear Brand Powdered Milk 320g,DRY-BBM-320,5,Dairy,70.00,90.00
2024-06-01,Pandesal 10pcs,BKY-PDS-10,16,Bakery,45.00,60.00
2024-06-01,Fresh Eggs Tray 30s,FRS-EGG-30,4,Fresh,210.00,260.00
2024-06-01,CDO Hotdog 1kg,FRS-HTD-1K,3,Fresh,180.00,230.00
2024-06-02,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,1,Pantry,60.00,75.00
2024-06-02,Lucky Me Pancit Canton,PNT-LMC-55G,20,Pantry,10.00,14.00
2024-06-02,Argentina Corned Beef 175g,CAN-ACB-175,9,Canned Goods,45.00,55.00
2024-06-02,Century Tuna Flakes in Oil,CAN-CTF-155,5,Canned Goods,38.00,48.00
2024-06-02,Nescafé 3-in-1 Original,BEV-N3N-01,8,Beverages,5.00,7.00
2024-06-02,San Miguel Pale Pilsen 330ml,BEV-SMB-330,5,Beverages,50.00,65.00
2024-06-02,Coca-Cola 1.5L,BEV-CCR-15L,12,Beverages,55.00,70.00
2024-06-02,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,8,Beverages,6.00,9.00
2024-06-02,Sky Flakes Crackers,SNK-SKF-01,11,Snacks,8.00,12.00
2024-06-02,Chippy Barbecue 110g,SNK-CHP-110,3,Snacks,12.00,18.00
2024-06-02,Surf Detergent Powder 65g,HSH-SRF-65,3,Household,6.00,9.00
2024-06-02,Safeguard Soap 90g,BDY-SFG-90,4,Body Care,22.00,30.00
2024-06-02,Colgate Toothpaste 150g,BDY-COL-150,7,Body Care,55.00,72.00
2024-06-02,Palmolive Shampoo Sachet,BDY-PLM-01,13,Body Care,5.00,8.00
2024-06-02,Datu Puti Soy Sauce 385ml,CON-DTP-385,4,Condiments,18.00,25.00
2024-06-02,Bear Brand Powdered Milk 320g,DRY-BBM-320,8,Dairy,70.00,90.00
2024-06-02,Pandesal 10pcs,BKY-PDS-10,10,Bakery,45.00,60.00
2024-06-02,Fresh Eggs Tray 30s,FRS-EGG-30,6,Fresh,210.00,260.00
2024-06-02,CDO Hotdog 1kg,FRS-HTD-1K,2,Fresh,180.00,230.00
2024-06-03,Golden Fiesta Cooking Oil 1L,PNT-OIL-1L,4,Pantry,60.00,75.00
2024-06-03,Lucky Me Pancit Canton,PNT-LMC-55G,17,Pantry,10.00,14.00
2024-06-03,Argentina Corned Beef 175g,CAN-ACB-175,2,Canned Goods,45.00,55.00
2024-06-03,Century Tuna Flakes in Oil,CAN-CTF-155,5,Canned Goods,38.00,48.00
2024-06-03,Nescafé 3-in-1 Original,BEV-N3N-01,5,Beverages,5.00,7.00
2024-06-03,San Miguel Pale Pilsen 330ml,BEV-SMB-330,6,Beverages,50.00,65.00
2024-06-03,Coca-Cola 1.5L,BEV-CCR-15L,9,Beverages,55.00,70.00
2024-06-03,Milo Powdered Drink 33g Sachet,BEV-MIL-33,5,Beverages,6.00,9.00
2024-06-03,Kopiko 3-in-1 Coffee Sachet,BEV-KPK-01,10,Beverages,6.00,9.00
2024-06-03,Sky Flakes Crackers,SNK-SKF-01,4,Snacks,8.00,12.00
2024-06-03,Chippy Barbecue 110g,SNK-CHP-110,8,Snacks,12.00,18.00
2024-06-03,Surf Detergent Powder 65g,HSH-SRF-65,3,Household,6.00,9.00
2024-06-03,Safeguard Soap 90g,BDY-SFG-90,6,Body Care,22.00,30.00
2024-06-03,Palmolive Shampoo Sachet,BDY-PLM-01,4,Body Care,5.00,8.00
2024-06-03,Datu Puti Soy Sauce 385ml ,CON-DTP-385,1,Condiments,18.00,25.00
